id,time,ch1,ch2,ch3,ch4,ch5,ch6
240,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
241,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
242,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
243,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
244,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
245,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
246,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
247,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
248,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
249,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
250,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
251,2024-08-12 13-47-52,0.005,-0.023,-0.008,0.0,0.0,0.0,,
252,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
253,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
254,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
255,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
256,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
257,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
258,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
259,2024-08-12 13-47-52,0.005,-0.025,-0.008,0.0,0.0,0.0,,
260,2024-08-12 13-47-52,0.005,-0.025,-0.007,0.0,0.0,0.0,,
261,2024-08-12 13-47-52,0.005,-0.025,-0.007,0.0,0.0,0.0,,
262,2024-08-12 13-47-52,0.005,-0.025,-0.007,0.0,0.0,0.0,,
263,2024-08-12 13-47-52,0.005,-0.023,-0.007,0.0,0.0,0.0,,
264,2024-08-12 13-47-52,0.005,-0.023,-0.007,0.0,0.0,0.0,,
265,2024-08-12 13-47-52,0.005,-0.023,-0.007,0.0,0.0,0.0,,
266,2024-08-12 13-47-52,0.005,-0.023,-0.007,0.0,0.0,0.0,,
267,2024-08-12 13-47-52,0.005,-0.023,-0.007,0.0,0.0,0.0,,
268,2024-08-12 13-47-52,0.005,-0.023,-0.007,0.0,0.0,0.0,,
269,2024-08-12 13-47-52,0.005,-0.023,-0.007,0.0,0.0,0.0,,
270,2024-08-12 13-47-52,0.005,-0.023,-0.007,0.0,0.0,0.0,,
271,2024-08-12 13-47-52,0.005,-0.023,-0.007,0.0,0.0,0.0,,
272,2024-08-12 13-47-52,0.005,-0.023,-0.007,0.0,0.0,0.0,,
273,2024-08-12 13-47-52,0.003,-0.023,-0.007,0.0,0.0,0.0,,
274,2024-08-12 13-47-52,0.003,-0.022,-0.007,0.0,0.0,0.0,,
275,2024-08-12 13-47-52,0.003,-0.022,-0.007,0.0,0.0,0.0,,
276,2024-08-12 13-47-52,0.003,-0.022,-0.007,0.0,0.0,0.0,,
277,2024-08-12 13-47-52,0.003,-0.022,-0.007,0.0,0.0,0.0,,
278,2024-08-12 13-47-52,0.003,-0.022,-0.008,0.0,0.0,0.0,,
279,2024-08-12 13-47-52,0.003,-0.022,-0.008,0.0,0.0,0.0,,
280,2024-08-12 13-47-52,0.003,-0.020,-0.008,0.0,0.0,0.0,,
281,2024-08-12 13-47-52,0.003,-0.020,-0.008,0.0,0.0,0.0,,
282,2024-08-12 13-47-52,0.002,-0.020,-0.008,0.0,0.0,0.0,,
283,2024-08-12 13-47-52,0.002,-0.020,-0.008,0.0,0.0,0.0,,
284,2024-08-12 13-47-52,0.002,-0.020,-0.008,0.0,0.0,0.0,,
285,2024-08-12 13-47-52,0.002,-0.020,-0.008,0.0,0.0,0.0,,
286,2024-08-12 13-47-52,0.002,-0.018,-0.010,0.0,0.0,0.0,,
287,2024-08-12 13-47-52,0.002,-0.018,-0.010,0.0,0.0,0.0,,
